transaction_id,account_id,transaction_date,transaction_type,amount,description
5157,1812,2023-07-16,Withdrawal,26649.22,Online Transfer
5158,1181,2025-03-29,Withdrawal,36223.44,Online Transfer
5159,1490,2023-05-25,Withdrawal,16009.91,IMPS
5160,274,2023-06-11,Deposit,52038.55,ATM
5161,1544,2025-04-08,Withdrawal,44901.55,Cash Deposit
5162,758,2024-08-23,Withdrawal,34958.3,ATM
5163,841,2024-02-21,Withdrawal,48678.72,IMPS
5164,623,2024-11-14,Withdrawal,14038.56,NEFT
5165,1147,2023-09-16,Deposit,67090.21,IMPS
5166,540,2023-04-14,Deposit,21568.77,POS
5167,1988,2024-04-01,Withdrawal,86176.21,POS
5168,1982,2023-03-14,Withdrawal,71147.25,POS
5169,504,2023-07-19,Withdrawal,68754.21,NEFT
5170,375,2024-04-24,Withdrawal,17564.72,UPI
5171,1721,2025-03-12,Deposit,75881.42,POS
5172,609,2023-02-02,Deposit,52617.65,POS
5173,1946,2024-05-04,Deposit,43520.54,Cash Deposit
5174,1130,2023-06-05,Deposit,55621.26,POS
5175,790,2025-03-17,Withdrawal,54554.53,UPI
5176,1834,2023-07-03,Deposit,82294.36,UPI
5177,860,2024-05-27,Deposit,75089.86,ATM
5178,1280,2024-08-14,Deposit,17576.2,IMPS
5179,717,2024-11-12,Deposit,62701.67,Online Transfer
5180,729,2023-07-12,Deposit,49396.06,NEFT
5181,334,2025-02-11,Withdrawal,31724.19,IMPS
5182,563,2024-06-04,Withdrawal,56199.19,POS
5183,739,2023-11-09,Withdrawal,68883.65,Online Transfer
5184,447,2024-05-11,Withdrawal,58796.48,IMPS
5185,938,2024-11-09,Withdrawal,76778.54,Online Transfer
5186,1713,2023-01-21,Deposit,53296.6,POS
5187,1214,2023-06-27,Deposit,36304.19,NEFT
5188,805,2024-03-08,Deposit,24084.53,ATM
5189,1291,2023-06-13,Deposit,46629.4,IMPS
5190,1995,2024-12-07,Deposit,45605.66,Cash Deposit
5191,651,2023-01-03,Withdrawal,43840.89,UPI
5192,1142,2024-05-10,Deposit,75358.93,Online Transfer
5193,59,2024-07-11,Withdrawal,46360.4,Online Transfer
5194,1850,2023-08-20,Deposit,35401.9,NEFT
5195,154,2023-01-08,Withdrawal,89953.13,NEFT
5196,646,2023-03-09,Withdrawal,72110.39,Online Transfer
5197,1706,2024-10-01,Deposit,12206.51,NEFT
5198,1072,2023-08-29,Deposit,68899.27,ATM
5199,33,2025-04-23,Deposit,10210.91,IMPS
5200,1346,2023-04-01,Withdrawal,96740.03,Cash Deposit
5201,632,2024-12-09,Withdrawal,54042.76,NEFT
5202,1069,2023-09-03,Deposit,72062.58,Online Transfer
5203,1257,2023-06-15,Withdrawal,45614.6,ATM
5204,28,2024-12-18,Deposit,94275.44,IMPS
5205,631,2024-01-06,Deposit,12859.34,UPI
5206,1663,2024-06-01,Withdrawal,72592.39,ATM
5207,899,2025-02-23,Withdrawal,28688.73,Cash Deposit
5208,1050,2025-01-18,Deposit,71084.98,ATM
5209,1285,2024-12-05,Withdrawal,46741.41,Cash Deposit
5210,1188,2023-08-15,Withdrawal,62334.85,Cash Deposit
5211,1355,2024-07-21,Deposit,9784.72,POS
5212,743,2024-09-25,Deposit,92978.51,Cash Deposit
5213,1664,2024-05-29,Deposit,56684.71,Cash Deposit
5214,14,2025-04-22,Deposit,91582.87,Online Transfer
5215,277,2023-05-21,Withdrawal,44459.03,ATM
5216,410,2023-11-22,Withdrawal,82142.91,Online Transfer
5217,773,2023-09-09,Withdrawal,88250.61,POS
5218,364,2024-07-15,Withdrawal,36735.6,NEFT
5219,162,2023-04-22,Deposit,87440.12,Online Transfer
5220,1747,2024-11-17,Withdrawal,71088.42,UPI
5221,1794,2024-06-12,Deposit,69143.23,POS
5222,624,2024-08-04,Withdrawal,6759.45,POS
5223,1967,2023-09-20,Withdrawal,90119.95,IMPS
5224,1189,2025-03-01,Withdrawal,49709.86,NEFT
5225,1254,2025-01-29,Withdrawal,37759.68,NEFT
5226,1738,2023-07-24,Deposit,27603.1,UPI
5227,1672,2025-01-12,Withdrawal,33252.08,IMPS
5228,142,2023-07-12,Withdrawal,22914.06,NEFT
5229,47,2023-04-05,Withdrawal,20612.24,NEFT
5230,1504,2024-11-07,Withdrawal,31138.32,Online Transfer
5231,1122,2025-06-04,Deposit,20297.28,ATM
5232,685,2024-09-01,Withdrawal,42524.63,IMPS
5233,1619,2023-05-15,Deposit,4204.92,Cash Deposit
5234,170,2024-11-03,Withdrawal,769.63,IMPS
5235,554,2023-07-12,Deposit,66456.06,UPI
5236,35,2025-04-08,Deposit,72161.63,UPI
5237,1748,2023-01-12,Withdrawal,47955.94,ATM
5238,1109,2023-06-10,Withdrawal,72681.68,Cash Deposit
5239,1501,2023-12-08,Withdrawal,83352.23,ATM
5240,1567,2024-09-24,Deposit,9750.25,POS
5241,1647,2024-01-24,Withdrawal,88291.39,Cash Deposit
5242,47,2023-03-16,Deposit,31225.3,IMPS
5243,889,2024-09-24,Deposit,69405.19,POS
5244,64,2023-10-01,Withdrawal,53498.76,Cash Deposit
5245,1884,2023-02-19,Deposit,29083.5,Cash Deposit
5246,1249,2025-06-12,Withdrawal,39318.58,NEFT
5247,375,2024-05-24,Deposit,26846.66,NEFT
5248,563,2025-01-21,Withdrawal,70537.05,POS
5249,472,2024-10-05,Withdrawal,74492.48,POS
5250,1726,2023-05-20,Deposit,40209.56,IMPS
5251,1250,2024-08-28,Deposit,3739.78,Online Transfer
5252,1835,2023-10-01,Deposit,48547.8,POS
5253,1749,2025-05-13,Withdrawal,5408.14,Cash Deposit
5254,1591,2024-07-16,Deposit,99800.47,POS
5255,850,2024-11-10,Deposit,38701.54,IMPS
5256,1966,2024-02-29,Withdrawal,15387.65,Cash Deposit
5257,1205,2023-03-27,Deposit,87808.0,ATM
5258,936,2024-05-29,Withdrawal,24229.93,UPI
5259,284,2023-04-07,Deposit,22372.35,UPI
5260,1166,2023-11-04,Withdrawal,40047.69,NEFT
5261,790,2024-03-25,Deposit,29644.84,UPI
5262,349,2024-02-16,Deposit,72244.95,Cash Deposit
5263,60,2025-04-07,Deposit,65961.22,ATM
5264,1145,2023-12-27,Deposit,22523.5,UPI
5265,1837,2023-04-22,Deposit,15176.09,Cash Deposit
5266,1023,2024-08-29,Withdrawal,80985.47,Cash Deposit
5267,705,2024-07-25,Withdrawal,49304.83,Cash Deposit
5268,1008,2024-01-10,Deposit,88674.34,Cash Deposit
5269,1292,2024-01-09,Withdrawal,9668.88,Cash Deposit
5270,729,2023-02-16,Withdrawal,32265.48,IMPS
5271,1047,2025-02-05,Withdrawal,10954.65,IMPS
5272,322,2024-01-18,Deposit,38012.5,Cash Deposit
5273,479,2023-12-20,Withdrawal,45071.43,Online Transfer
5274,1496,2024-01-14,Withdrawal,5296.47,Online Transfer
5275,1963,2024-06-03,Deposit,97907.23,POS
5276,1832,2025-03-15,Deposit,10335.0,ATM
5277,215,2024-09-03,Withdrawal,45288.49,Online Transfer
5278,1504,2023-10-09,Deposit,73738.74,UPI
5279,703,2024-05-19,Deposit,48582.54,UPI
5280,305,2024-12-12,Withdrawal,185.9,Cash Deposit
5281,1174,2024-06-23,Deposit,20541.67,Cash Deposit
5282,1233,2023-05-19,Deposit,39429.47,UPI
5283,550,2023-01-25,Withdrawal,73350.15,UPI
5284,1545,2023-01-08,Withdrawal,27532.67,ATM
5285,119,2025-06-15,Withdrawal,52724.68,POS
5286,1944,2024-01-30,Withdrawal,67349.7,ATM
5287,783,2025-04-28,Deposit,12209.57,Online Transfer
5288,1459,2024-10-25,Withdrawal,70540.7,POS
5289,1050,2025-02-07,Deposit,70183.28,Online Transfer
5290,68,2023-08-07,Withdrawal,59476.0,IMPS
5291,1686,2023-04-08,Withdrawal,33397.25,POS
5292,1721,2024-04-26,Withdrawal,30687.88,POS
5293,994,2024-02-07,Withdrawal,50699.7,UPI
5294,1910,2023-10-08,Withdrawal,16193.07,ATM
5295,97,2025-05-10,Deposit,69450.86,NEFT
5296,1084,2024-10-04,Deposit,3604.16,Cash Deposit
5297,1116,2024-04-23,Withdrawal,92006.97,NEFT
5298,1177,2023-01-01,Withdrawal,64628.98,POS
5299,350,2025-03-30,Deposit,60121.67,Online Transfer
5300,1971,2023-01-13,Withdrawal,92791.08,UPI
5301,1365,2023-07-07,Withdrawal,50358.1,Cash Deposit
5302,957,2024-10-05,Withdrawal,74473.92,IMPS
5303,550,2023-12-23,Withdrawal,69236.43,IMPS
5304,128,2023-11-04,Withdrawal,76262.99,UPI
5305,461,2024-12-25,Withdrawal,18995.34,Online Transfer
5306,1104,2023-04-02,Deposit,65473.29,IMPS
5307,264,2024-05-02,Deposit,54834.17,IMPS
5308,1336,2024-12-29,Deposit,64219.89,ATM
5309,28,2024-02-17,Deposit,31826.31,ATM
5310,834,2024-09-17,Withdrawal,66273.88,UPI
5311,141,2023-01-25,Withdrawal,33000.62,NEFT
5312,1532,2025-01-01,Withdrawal,4356.68,POS
5313,791,2023-09-09,Deposit,42556.93,POS
5314,1713,2024-04-01,Deposit,40053.34,Online Transfer
5315,17,2025-01-08,Withdrawal,5535.94,Cash Deposit
5316,1485,2023-04-12,Deposit,60377.36,UPI
5317,544,2023-02-21,Deposit,98616.11,UPI
5318,582,2023-06-15,Deposit,15175.88,Cash Deposit
5319,1781,2023-01-09,Deposit,48793.32,IMPS
5320,1113,2023-10-13,Deposit,61616.95,ATM
5321,850,2024-04-07,Withdrawal,25294.01,Online Transfer
5322,344,2023-08-02,Withdrawal,80463.79,NEFT
5323,1465,2024-08-31,Deposit,56175.31,POS
5324,1288,2023-01-26,Deposit,54344.04,ATM
5325,235,2023-03-01,Deposit,41936.92,NEFT
5326,280,2023-02-27,Withdrawal,68486.07,UPI
5327,35,2023-10-08,Withdrawal,14066.56,UPI
5328,806,2025-06-19,Withdrawal,6283.75,Cash Deposit
5329,1052,2024-07-19,Deposit,60366.74,UPI
5330,1610,2025-04-25,Deposit,98449.84,POS
5331,1836,2025-06-01,Withdrawal,74902.83,Online Transfer
5332,1867,2024-07-19,Withdrawal,48599.85,POS
5333,1324,2025-01-01,Withdrawal,34265.41,ATM
5334,1016,2023-11-03,Withdrawal,18724.32,POS
5335,1994,2023-08-09,Withdrawal,54399.17,POS
5336,1598,2024-01-23,Deposit,60911.62,POS
5337,453,2024-07-04,Deposit,93784.49,IMPS
5338,1962,2023-08-10,Deposit,39521.14,ATM
5339,1819,2024-07-13,Withdrawal,26060.14,IMPS
5340,134,2024-02-29,Deposit,7748.38,IMPS
5341,260,2025-02-26,Deposit,69361.21,POS
5342,1187,2024-01-25,Withdrawal,89149.8,Cash Deposit
5343,1694,2024-10-25,Deposit,97176.61,IMPS
5344,430,2024-09-24,Deposit,48103.84,POS
5345,676,2024-03-04,Withdrawal,6290.61,UPI
5346,847,2023-04-01,Withdrawal,39791.56,Online Transfer
5347,329,2023-07-19,Withdrawal,55836.86,Online Transfer
5348,1980,2024-07-24,Withdrawal,97558.29,ATM
5349,1613,2023-11-29,Withdrawal,40473.36,POS
5350,758,2025-04-18,Deposit,59583.96,UPI
5351,1720,2024-06-29,Deposit,18091.04,NEFT
5352,1921,2024-07-14,Deposit,78074.35,UPI
5353,1734,2023-10-19,Withdrawal,50603.7,IMPS
5354,1366,2024-09-29,Withdrawal,80788.54,NEFT
5355,1969,2023-07-25,Withdrawal,28522.75,POS
5356,1629,2023-01-31,Withdrawal,13666.19,UPI
5357,1641,2024-05-12,Deposit,51941.45,IMPS
5358,1204,2025-04-10,Withdrawal,31021.69,IMPS
5359,1382,2025-02-19,Deposit,98866.74,ATM
5360,1696,2024-08-10,Deposit,16285.35,IMPS
5361,1095,2023-10-21,Withdrawal,2318.94,Cash Deposit
5362,1646,2023-07-09,Withdrawal,58541.75,Cash Deposit
5363,373,2023-06-17,Deposit,27099.41,ATM
5364,602,2023-09-16,Withdrawal,34735.47,Online Transfer
5365,669,2025-05-14,Withdrawal,40047.54,IMPS
5366,1966,2024-03-20,Withdrawal,82956.26,IMPS
5367,1211,2023-07-06,Deposit,22353.2,ATM
5368,716,2024-09-08,Withdrawal,25152.36,UPI
5369,470,2023-08-23,Withdrawal,49365.62,Cash Deposit
5370,827,2023-03-13,Withdrawal,24585.37,NEFT
5371,942,2023-04-24,Withdrawal,35762.45,ATM
5372,1897,2024-08-12,Withdrawal,92377.7,Online Transfer
5373,1534,2024-01-19,Deposit,69859.99,IMPS
5374,663,2025-06-01,Deposit,51529.22,POS
5375,1277,2024-08-06,Deposit,50220.35,Cash Deposit
5376,1872,2023-12-15,Withdrawal,33921.92,POS
5377,165,2023-07-06,Deposit,2868.97,Online Transfer
5378,952,2023-02-16,Withdrawal,75824.53,UPI
5379,1958,2023-07-26,Withdrawal,76280.42,IMPS
5380,1590,2024-07-28,Withdrawal,3628.98,NEFT
5381,1211,2023-10-18,Deposit,9132.98,POS
5382,407,2025-04-20,Withdrawal,27625.95,Cash Deposit
5383,1460,2024-01-04,Withdrawal,71075.32,ATM
5384,1020,2024-07-03,Deposit,72450.72,IMPS
5385,1105,2023-06-04,Deposit,32070.07,POS
5386,646,2024-01-28,Withdrawal,28663.41,UPI
5387,1713,2025-06-17,Deposit,47959.26,Online Transfer
5388,1141,2025-01-11,Withdrawal,50116.01,UPI
5389,1281,2024-03-12,Deposit,70398.01,ATM
5390,1790,2024-02-12,Withdrawal,32316.22,Online Transfer
5391,884,2023-07-31,Withdrawal,42655.8,POS
5392,1132,2024-07-22,Deposit,75858.94,NEFT
5393,745,2025-05-20,Withdrawal,63126.7,Cash Deposit
5394,1216,2023-08-14,Withdrawal,881.73,Cash Deposit
5395,1050,2025-05-29,Deposit,23261.61,Online Transfer
5396,767,2024-07-13,Deposit,37026.86,ATM
5397,1946,2024-08-26,Withdrawal,19628.23,ATM
5398,1894,2024-08-29,Deposit,68897.07,Online Transfer
5399,1081,2023-03-23,Deposit,22347.93,NEFT
5400,1158,2023-07-07,Deposit,86702.73,IMPS
5401,1900,2025-04-11,Deposit,78878.72,UPI
5402,984,2023-12-22,Withdrawal,67495.35,Online Transfer
5403,710,2025-01-14,Deposit,56163.2,UPI
5404,1164,2023-01-11,Deposit,56157.96,Cash Deposit
5405,327,2023-05-09,Deposit,59221.09,UPI
5406,463,2024-02-22,Deposit,35505.84,Cash Deposit
5407,1756,2024-08-28,Deposit,70602.65,NEFT
5408,1343,2024-12-16,Withdrawal,82423.99,UPI
5409,238,2024-08-28,Withdrawal,19204.11,POS
5410,1503,2025-05-23,Deposit,17674.1,IMPS
5411,1265,2024-07-04,Withdrawal,2145.42,Cash Deposit
5412,1067,2024-10-12,Deposit,25758.88,Cash Deposit
5413,957,2024-03-22,Deposit,87445.71,IMPS
5414,1217,2025-03-29,Withdrawal,74112.54,IMPS
5415,1115,2024-08-29,Withdrawal,64088.77,NEFT
5416,754,2023-05-26,Deposit,67558.77,POS
5417,263,2023-01-26,Withdrawal,99583.99,NEFT
5418,583,2025-03-09,Deposit,45206.12,UPI
5419,1752,2024-05-10,Withdrawal,80500.38,Cash Deposit
5420,463,2024-07-17,Deposit,63434.59,UPI
5421,1074,2025-02-10,Withdrawal,62076.3,Online Transfer
5422,1936,2023-06-25,Withdrawal,28143.94,Online Transfer
5423,1426,2024-01-03,Withdrawal,31867.25,POS
5424,378,2023-05-29,Withdrawal,2144.56,Cash Deposit
5425,1958,2025-02-26,Withdrawal,77696.45,Cash Deposit
5426,1111,2023-12-14,Withdrawal,67372.43,ATM
5427,947,2023-10-18,Withdrawal,67955.3,UPI
5428,1230,2023-09-16,Withdrawal,5473.74,Cash Deposit
5429,1273,2024-08-11,Withdrawal,44625.93,NEFT
5430,1005,2024-08-01,Deposit,39279.2,Online Transfer
5431,1278,2023-12-25,Withdrawal,74584.81,Online Transfer
5432,1617,2025-03-06,Deposit,84722.7,UPI
5433,505,2023-08-26,Withdrawal,2828.85,Cash Deposit
5434,1208,2023-05-09,Withdrawal,4696.16,POS
5435,646,2023-08-15,Withdrawal,53596.57,ATM
5436,1098,2024-03-07,Withdrawal,61417.16,ATM
5437,18,2024-05-19,Withdrawal,65790.18,ATM
5438,917,2024-10-10,Withdrawal,22095.79,NEFT
5439,749,2024-08-14,Deposit,77616.21,ATM
5440,563,2024-04-03,Deposit,41882.58,ATM
5441,1887,2023-12-20,Deposit,75535.65,ATM
5442,1188,2023-07-24,Deposit,70385.79,UPI
5443,909,2023-12-30,Withdrawal,78449.21,Online Transfer
5444,404,2024-07-09,Deposit,84528.16,ATM
5445,587,2023-09-26,Withdrawal,30222.26,Cash Deposit
5446,1523,2023-07-12,Withdrawal,37689.61,NEFT
5447,434,2024-12-23,Deposit,63005.08,POS
5448,1440,2024-10-18,Deposit,54304.97,NEFT
5449,611,2025-02-06,Deposit,12798.83,Online Transfer
5450,1368,2023-04-19,Deposit,4663.01,POS
5451,1661,2023-10-24,Deposit,61151.38,IMPS
5452,1878,2023-05-12,Deposit,42082.8,NEFT
5453,726,2024-02-20,Deposit,93743.07,Online Transfer
5454,1769,2025-01-20,Deposit,3468.62,UPI
5455,790,2024-11-15,Deposit,51404.49,Online Transfer
5456,656,2025-03-08,Withdrawal,59241.22,ATM
5457,1229,2025-01-15,Withdrawal,11528.12,NEFT
5458,1280,2023-11-16,Withdrawal,44452.38,Online Transfer
5459,1888,2025-01-28,Deposit,6278.54,UPI
5460,376,2023-07-16,Withdrawal,83718.38,UPI
5461,1573,2024-04-05,Deposit,96957.9,Cash Deposit
5462,1597,2024-10-25,Deposit,88504.31,UPI
5463,950,2023-08-23,Deposit,72066.28,NEFT
5464,977,2024-08-31,Deposit,12111.21,ATM
5465,92,2025-01-20,Withdrawal,60936.84,Online Transfer
5466,633,2025-05-16,Deposit,56580.33,UPI
5467,1538,2023-08-08,Deposit,68607.74,IMPS
5468,497,2023-03-25,Withdrawal,88869.77,Cash Deposit
5469,383,2024-02-05,Withdrawal,47007.13,Online Transfer
5470,1368,2023-09-08,Withdrawal,28592.13,NEFT
5471,1108,2025-03-25,Withdrawal,23676.64,NEFT
5472,1452,2024-09-24,Deposit,13363.03,Online Transfer
5473,1747,2023-02-28,Withdrawal,18473.8,ATM
5474,80,2023-02-23,Deposit,37944.27,Cash Deposit
5475,779,2024-11-25,Withdrawal,28239.33,UPI
5476,730,2023-01-04,Withdrawal,88246.85,POS
5477,104,2023-10-15,Deposit,10012.42,IMPS
5478,1776,2025-06-11,Deposit,43948.02,IMPS
5479,99,2024-04-05,Deposit,41904.44,NEFT
5480,586,2023-12-30,Deposit,57354.87,UPI
5481,1581,2024-05-05,Deposit,86324.13,Online Transfer
5482,467,2024-07-12,Withdrawal,80986.86,Online Transfer
5483,208,2024-06-12,Deposit,67096.78,ATM
5484,747,2025-01-04,Deposit,78452.16,Cash Deposit
5485,118,2023-06-18,Withdrawal,72897.9,Online Transfer
5486,1689,2023-04-26,Deposit,98011.9,Online Transfer
5487,241,2025-01-01,Deposit,44577.36,Cash Deposit
5488,1616,2024-12-26,Withdrawal,60898.73,POS
5489,1359,2024-09-01,Deposit,28299.55,ATM
5490,16,2023-09-26,Deposit,991.83,UPI
5491,1021,2023-09-12,Withdrawal,65942.26,IMPS
5492,1468,2025-05-22,Withdrawal,55740.21,UPI
5493,1529,2025-01-10,Deposit,12848.82,Cash Deposit
5494,674,2024-02-11,Withdrawal,90409.53,POS
5495,1338,2024-10-10,Deposit,30892.35,Cash Deposit
5496,1660,2023-06-12,Deposit,6675.04,ATM
5497,1521,2025-02-16,Withdrawal,47171.47,ATM
5498,929,2024-09-13,Withdrawal,99313.26,POS
5499,1233,2023-02-27,Withdrawal,25607.1,Online Transfer
5500,1612,2023-04-04,Withdrawal,40728.19,UPI
5501,848,2023-12-05,Withdrawal,59960.93,POS
5502,1794,2024-12-10,Deposit,72473.21,UPI
5503,1873,2024-06-14,Withdrawal,53738.35,Online Transfer
5504,730,2023-11-02,Deposit,53452.32,UPI
5505,588,2024-10-09,Withdrawal,95345.73,NEFT
5506,1490,2024-10-15,Withdrawal,58395.4,IMPS
5507,731,2023-02-16,Withdrawal,43382.94,ATM
5508,1794,2023-06-02,Deposit,24139.86,NEFT
5509,1339,2024-08-02,Withdrawal,53278.33,Online Transfer
5510,1682,2025-01-18,Deposit,91974.31,NEFT
5511,1776,2023-04-18,Withdrawal,41740.84,Cash Deposit
5512,1037,2023-09-12,Withdrawal,4049.21,NEFT
5513,678,2024-07-25,Withdrawal,12020.03,POS
5514,114,2024-04-25,Deposit,1156.82,Cash Deposit
5515,1092,2024-07-16,Withdrawal,83063.51,IMPS
5516,1466,2024-06-25,Withdrawal,62569.91,Cash Deposit
5517,1958,2024-02-06,Withdrawal,21467.59,UPI
5518,1117,2024-08-11,Withdrawal,24722.24,IMPS
5519,178,2025-01-16,Deposit,60973.43,POS
5520,1072,2023-01-04,Withdrawal,22176.75,UPI
5521,1638,2025-03-31,Deposit,23481.61,ATM
5522,1803,2023-02-07,Deposit,83378.38,UPI
5523,1437,2023-12-19,Withdrawal,38808.69,IMPS
5524,267,2024-04-30,Deposit,88062.61,IMPS
5525,1150,2023-03-11,Deposit,72077.94,POS
5526,1063,2023-05-07,Deposit,62152.87,IMPS
5527,64,2024-01-07,Deposit,8873.82,Cash Deposit
5528,1885,2024-11-23,Withdrawal,1538.55,IMPS
5529,1599,2023-01-01,Withdrawal,40069.38,UPI
5530,1856,2023-05-06,Withdrawal,30782.51,UPI
5531,692,2024-06-06,Withdrawal,90928.4,ATM
5532,314,2024-09-11,Deposit,93254.3,ATM
5533,1093,2024-07-10,Deposit,455.93,IMPS
5534,155,2023-06-10,Withdrawal,19000.31,UPI
5535,36,2023-11-12,Deposit,55962.54,IMPS
5536,1415,2023-10-19,Withdrawal,55013.44,ATM
5537,74,2024-09-20,Withdrawal,16129.03,Online Transfer
5538,1457,2023-03-04,Withdrawal,93161.18,ATM
5539,943,2025-04-15,Withdrawal,64197.7,Online Transfer
5540,1338,2025-03-13,Withdrawal,80592.74,Cash Deposit
5541,895,2025-06-10,Deposit,51579.85,IMPS
5542,1278,2024-05-14,Withdrawal,22932.99,ATM
5543,987,2024-07-14,Withdrawal,93945.29,Online Transfer
5544,776,2024-09-24,Withdrawal,88803.59,NEFT
5545,489,2024-06-17,Deposit,82607.47,Online Transfer
5546,998,2025-04-16,Withdrawal,28047.07,IMPS
5547,1442,2023-10-23,Withdrawal,3838.03,Online Transfer
5548,225,2023-09-18,Withdrawal,80894.47,ATM
5549,1195,2024-06-20,Deposit,49713.71,UPI
5550,264,2024-06-16,Deposit,18887.0,UPI
5551,663,2024-12-06,Deposit,65535.57,IMPS
5552,1728,2023-07-25,Deposit,13160.04,NEFT
5553,1079,2023-02-22,Withdrawal,68903.55,POS
5554,1713,2023-07-26,Deposit,11850.96,NEFT
5555,1083,2025-03-22,Withdrawal,10676.81,Cash Deposit
5556,29,2025-06-16,Withdrawal,1187.99,Online Transfer
5557,731,2024-02-08,Withdrawal,48982.24,UPI
5558,239,2024-05-08,Withdrawal,38389.53,POS
5559,343,2025-06-15,Withdrawal,70385.72,IMPS
5560,501,2025-06-07,Deposit,27956.95,POS
5561,651,2023-08-02,Deposit,85928.01,UPI
5562,575,2023-12-31,Withdrawal,45462.18,ATM
5563,366,2025-05-30,Withdrawal,55661.67,UPI
5564,1117,2024-12-01,Withdrawal,28698.54,NEFT
5565,385,2023-11-22,Withdrawal,98133.21,UPI
5566,92,2024-10-16,Deposit,6227.08,UPI
5567,329,2023-04-01,Deposit,89899.61,POS
5568,977,2023-11-25,Withdrawal,19072.96,Online Transfer
5569,910,2023-11-13,Deposit,28499.62,Online Transfer
5570,1544,2023-01-16,Deposit,43075.53,NEFT
5571,1752,2023-03-17,Deposit,88184.37,Cash Deposit
5572,75,2024-06-24,Deposit,77969.85,UPI
5573,1571,2024-09-08,Withdrawal,13744.02,NEFT
5574,118,2024-05-03,Deposit,44551.39,Cash Deposit
5575,819,2025-06-05,Withdrawal,7453.29,POS
5576,1335,2023-03-21,Deposit,88050.32,ATM
5577,1902,2023-08-16,Withdrawal,37329.74,Online Transfer
5578,1237,2024-04-06,Deposit,16325.55,POS
5579,1687,2025-05-22,Withdrawal,55146.94,POS
5580,1880,2023-06-01,Deposit,50545.35,ATM
5581,1471,2025-04-29,Deposit,75336.2,UPI
5582,372,2023-02-03,Withdrawal,56516.47,Cash Deposit
5583,1245,2024-08-21,Deposit,10902.83,UPI
5584,1382,2023-08-20,Withdrawal,17875.4,Online Transfer
5585,1404,2023-01-11,Deposit,13350.37,Cash Deposit
5586,179,2024-12-31,Deposit,95909.39,ATM
5587,1462,2024-08-06,Deposit,90354.78,IMPS
5588,545,2025-02-09,Withdrawal,47098.65,ATM
5589,207,2025-04-25,Deposit,72427.86,NEFT
5590,166,2024-08-29,Deposit,70017.97,NEFT
5591,217,2024-07-11,Withdrawal,52957.97,IMPS
5592,960,2024-10-23,Deposit,87968.26,IMPS
5593,728,2024-12-27,Withdrawal,54702.11,IMPS
5594,1209,2023-04-08,Withdrawal,76998.71,Cash Deposit
5595,700,2024-01-26,Deposit,76929.36,Online Transfer
5596,1019,2025-05-09,Deposit,53684.18,UPI
5597,1691,2025-05-11,Withdrawal,88983.56,Online Transfer
5598,489,2024-08-15,Deposit,13172.03,POS
5599,1571,2024-08-10,Withdrawal,13365.5,Cash Deposit
5600,1255,2023-02-27,Deposit,1662.8,ATM
5601,636,2023-06-27,Deposit,49559.0,IMPS
5602,663,2024-11-10,Withdrawal,98333.82,Cash Deposit
5603,906,2024-01-10,Deposit,64349.13,POS
5604,1972,2025-04-10,Withdrawal,36229.67,IMPS
5605,1171,2023-12-20,Deposit,63553.38,Cash Deposit
5606,772,2024-07-28,Withdrawal,45183.13,UPI
5607,615,2024-03-12,Withdrawal,28489.7,UPI
5608,1262,2024-04-24,Deposit,77207.9,UPI
5609,1489,2023-09-29,Deposit,27731.48,POS
5610,1520,2023-09-20,Withdrawal,62731.3,Cash Deposit
5611,386,2023-04-23,Withdrawal,7530.42,UPI
5612,1225,2023-07-08,Withdrawal,65856.0,IMPS
5613,1802,2024-11-02,Deposit,17674.74,IMPS
5614,1428,2023-08-26,Deposit,45138.21,IMPS
5615,670,2024-04-04,Withdrawal,31303.63,UPI
5616,1280,2025-03-25,Deposit,27190.71,POS
5617,106,2024-12-13,Deposit,99531.02,Cash Deposit
5618,313,2024-09-26,Withdrawal,79790.7,Cash Deposit
5619,38,2023-01-21,Deposit,93738.25,IMPS
5620,145,2024-10-30,Deposit,91341.36,UPI
5621,1352,2025-03-10,Withdrawal,43808.22,Online Transfer
5622,750,2024-12-09,Withdrawal,53634.51,Online Transfer
5623,1143,2023-03-09,Deposit,83370.5,Online Transfer
5624,112,2023-06-06,Deposit,44258.73,POS
5625,1331,2024-02-20,Deposit,46172.46,NEFT
5626,1918,2025-04-26,Deposit,70415.42,ATM
5627,554,2024-04-25,Deposit,34160.32,POS
5628,327,2025-06-04,Withdrawal,65425.31,IMPS
5629,883,2025-03-03,Withdrawal,31356.84,IMPS
5630,952,2023-08-17,Deposit,22438.12,UPI
5631,1221,2024-09-11,Deposit,74127.31,Online Transfer
5632,1964,2025-04-28,Deposit,2942.49,ATM
5633,1009,2024-07-16,Withdrawal,92523.14,POS
5634,1240,2023-10-16,Withdrawal,80767.62,Cash Deposit
5635,827,2023-09-04,Deposit,23484.15,ATM
5636,1347,2024-10-05,Deposit,44933.38,IMPS
5637,630,2023-04-04,Withdrawal,34331.32,ATM
5638,543,2024-08-14,Deposit,40685.49,UPI
5639,436,2024-04-19,Withdrawal,84559.66,Cash Deposit
5640,1056,2024-07-30,Deposit,30695.16,NEFT
5641,1289,2023-08-07,Withdrawal,36934.48,POS
5642,1754,2023-10-03,Deposit,20778.16,Online Transfer
